,age_range,audience_without_interest,country_code,country_name,ihme_prevalence,interest,interest_audience,interest_relative_audience,is_developed,is_english,statistic
4889,25-29,2000000,AE,United Arab Emirates,7.2910897,"Placebo: Reading, Technology, Entertainment",1800000,0.9,False,True,high_glucose
4890,30-34,1600000,AE,United Arab Emirates,8.9279242,"Placebo: Reading, Technology, Entertainment",1500000,0.9375,False,True,high_glucose
4891,35-39,1100000,AE,United Arab Emirates,10.283536,"Placebo: Reading, Technology, Entertainment",980000,0.890909090909,False,True,high_glucose
4892,40-44,590000,AE,United Arab Emirates,11.240907,"Placebo: Reading, Technology, Entertainment",520000,0.881355932203,False,True,high_glucose
4893,45-49,370000,AE,United Arab Emirates,12.123823,"Placebo: Reading, Technology, Entertainment",310000,0.837837837838,False,True,high_glucose
4894,50-54,190000,AE,United Arab Emirates,13.117172,"Placebo: Reading, Technology, Entertainment",160000,0.842105263158,False,True,high_glucose
4895,55-59,120000,AE,United Arab Emirates,12.721175,"Placebo: Reading, Technology, Entertainment",89000,0.741666666667,False,True,high_glucose
4896,60-64,54000,AE,United Arab Emirates,13.382566,"Placebo: Reading, Technology, Entertainment",41000,0.759259259259,False,True,high_glucose
4897,25-29,460000,YE,Yemen,3.9939165,"Placebo: Reading, Technology, Entertainment",350000,0.760869565217,False,False,high_glucose
4898,30-34,300000,YE,Yemen,5.082136,"Placebo: Reading, Technology, Entertainment",230000,0.766666666667,False,False,high_glucose
4899,35-39,170000,YE,Yemen,6.0236987,"Placebo: Reading, Technology, Entertainment",130000,0.764705882353,False,False,high_glucose
4900,40-44,81000,YE,Yemen,6.8435326,"Placebo: Reading, Technology, Entertainment",63000,0.777777777778,False,False,high_glucose
4901,45-49,48000,YE,Yemen,7.3200516,"Placebo: Reading, Technology, Entertainment",37000,0.770833333333,False,False,high_glucose
4902,50-54,22000,YE,Yemen,7.9884797,"Placebo: Reading, Technology, Entertainment",18000,0.818181818182,False,False,high_glucose
4903,55-59,14000,YE,Yemen,8.5164204,"Placebo: Reading, Technology, Entertainment",11000,0.785714285714,False,False,high_glucose
4904,60-64,6500,YE,Yemen,9.0680413,"Placebo: Reading, Technology, Entertainment",5100,0.784615384615,False,False,high_glucose
4905,15-19,4400000,DZ,Algeria,0.0176805311526,"Placebo: Reading, Technology, Entertainment",3300000,0.75,False,False,diabetes
4906,20-24,4500000,DZ,Algeria,0.0282265522,"Placebo: Reading, Technology, Entertainment",3700000,0.822222222222,False,False,diabetes
4907,25-29,3600000,DZ,Algeria,0.0418731545,"Placebo: Reading, Technology, Entertainment",3000000,0.833333333333,False,False,diabetes
4908,30-34,2300000,DZ,Algeria,0.0606769862512,"Placebo: Reading, Technology, Entertainment",1900000,0.826086956522,False,False,diabetes
4909,35-39,1400000,DZ,Algeria,0.0900072661167,"Placebo: Reading, Technology, Entertainment",1100000,0.785714285714,False,False,diabetes
4910,40-44,720000,DZ,Algeria,0.128954397975,"Placebo: Reading, Technology, Entertainment",590000,0.819444444444,False,False,diabetes
4911,45-49,470000,DZ,Algeria,0.171113421284,"Placebo: Reading, Technology, Entertainment",380000,0.808510638298,False,False,diabetes
4912,50-54,280000,DZ,Algeria,0.213616149154,"Placebo: Reading, Technology, Entertainment",220000,0.785714285714,False,False,diabetes
4913,55-59,150000,DZ,Algeria,0.253600172435,"Placebo: Reading, Technology, Entertainment",120000,0.8,False,False,diabetes
4914,60-64,91000,DZ,Algeria,0.2894859673,"Placebo: Reading, Technology, Entertainment",69000,0.758241758242,False,False,diabetes
4915,15-19,88000,BH,Bahrain,0.0142908583693,"Placebo: Reading, Technology, Entertainment",71000,0.806818181818,False,False,diabetes
4916,20-24,130000,BH,Bahrain,0.0249231926,"Placebo: Reading, Technology, Entertainment",120000,0.923076923077,False,False,diabetes
4917,25-29,210000,BH,Bahrain,0.0398599323,"Placebo: Reading, Technology, Entertainment",190000,0.904761904762,False,False,diabetes
4918,30-34,170000,BH,Bahrain,0.0625002667471,"Placebo: Reading, Technology, Entertainment",150000,0.882352941176,False,False,diabetes
4919,35-39,120000,BH,Bahrain,0.102133538141,"Placebo: Reading, Technology, Entertainment",110000,0.916666666667,False,False,diabetes
4920,40-44,73000,BH,Bahrain,0.157973621049,"Placebo: Reading, Technology, Entertainment",64000,0.876712328767,False,False,diabetes
4921,45-49,49000,BH,Bahrain,0.224057830407,"Placebo: Reading, Technology, Entertainment",43000,0.877551020408,False,False,diabetes
4922,50-54,27000,BH,Bahrain,0.293788597361,"Placebo: Reading, Technology, Entertainment",23000,0.851851851852,False,False,diabetes
4923,55-59,16000,BH,Bahrain,0.357078123976,"Placebo: Reading, Technology, Entertainment",13000,0.8125,False,False,diabetes
4924,60-64,7200,BH,Bahrain,0.4123075871,"Placebo: Reading, Technology, Entertainment",5900,0.819444444444,False,False,diabetes
4925,15-19,8600000,EG,Egypt,0.00848656387812,"Placebo: Reading, Technology, Entertainment",6900000,0.802325581395,False,False,diabetes
4926,20-24,7200000,EG,Egypt,0.0159470026,"Placebo: Reading, Technology, Entertainment",6100000,0.847222222222,False,False,diabetes
4927,25-29,5800000,EG,Egypt,0.0277076948,"Placebo: Reading, Technology, Entertainment",5000000,0.862068965517,False,False,diabetes
4928,30-34,4300000,EG,Egypt,0.046723569541,"Placebo: Reading, Technology, Entertainment",3700000,0.860465116279,False,False,diabetes
4929,35-39,2900000,EG,Egypt,0.0818375176862,"Placebo: Reading, Technology, Entertainment",2500000,0.862068965517,False,False,diabetes
4930,40-44,1700000,EG,Egypt,0.131182365051,"Placebo: Reading, Technology, Entertainment",1500000,0.882352941176,False,False,diabetes
4931,45-49,1100000,EG,Egypt,0.185118868596,"Placebo: Reading, Technology, Entertainment",980000,0.890909090909,False,False,diabetes
4932,50-54,810000,EG,Egypt,0.237928102398,"Placebo: Reading, Technology, Entertainment",710000,0.876543209877,False,False,diabetes
4933,55-59,550000,EG,Egypt,0.281217114438,"Placebo: Reading, Technology, Entertainment",470000,0.854545454545,False,False,diabetes
4934,60-64,340000,EG,Egypt,0.3137580211,"Placebo: Reading, Technology, Entertainment",300000,0.882352941176,False,False,diabetes
4935,15-19,3600000,IQ,Iraq,0.0199825025213,"Placebo: Reading, Technology, Entertainment",2700000,0.75,False,False,diabetes
4936,20-24,3300000,IQ,Iraq,0.0348087077,"Placebo: Reading, Technology, Entertainment",2700000,0.818181818182,False,False,diabetes
4937,25-29,2800000,IQ,Iraq,0.0561749928,"Placebo: Reading, Technology, Entertainment",2400000,0.857142857143,False,False,diabetes
4938,30-34,1700000,IQ,Iraq,0.0874119322977,"Placebo: Reading, Technology, Entertainment",1400000,0.823529411765,False,False,diabetes
4939,35-39,1200000,IQ,Iraq,0.136906967007,"Placebo: Reading, Technology, Entertainment",1000000,0.833333333333,False,False,diabetes
4940,40-44,730000,IQ,Iraq,0.200258393599,"Placebo: Reading, Technology, Entertainment",650000,0.890410958904,False,False,diabetes
4941,45-49,550000,IQ,Iraq,0.261722823373,"Placebo: Reading, Technology, Entertainment",470000,0.854545454545,False,False,diabetes
4942,50-54,310000,IQ,Iraq,0.316698058291,"Placebo: Reading, Technology, Entertainment",270000,0.870967741935,False,False,diabetes
4943,55-59,190000,IQ,Iraq,0.36323154637,"Placebo: Reading, Technology, Entertainment",160000,0.842105263158,False,False,diabetes
4944,60-64,110000,IQ,Iraq,0.400756515,"Placebo: Reading, Technology, Entertainment",91000,0.827272727273,False,False,diabetes
4945,15-19,1000000,JO,Jordan,0.00954048334438,"Placebo: Reading, Technology, Entertainment",840000,0.84,False,False,diabetes
4946,20-24,1200000,JO,Jordan,0.0174480314,"Placebo: Reading, Technology, Entertainment",980000,0.816666666667,False,False,diabetes
4947,25-29,890000,JO,Jordan,0.0303140605,"Placebo: Reading, Technology, Entertainment",770000,0.865168539326,False,False,diabetes
4948,30-34,580000,JO,Jordan,0.0505686142512,"Placebo: Reading, Technology, Entertainment",510000,0.879310344828,False,False,diabetes
4949,35-39,440000,JO,Jordan,0.0844471894636,"Placebo: Reading, Technology, Entertainment",390000,0.886363636364,False,False,diabetes
4950,40-44,290000,JO,Jordan,0.131824697685,"Placebo: Reading, Technology, Entertainment",270000,0.931034482759,False,False,diabetes
4951,45-49,230000,JO,Jordan,0.189302516433,"Placebo: Reading, Technology, Entertainment",200000,0.869565217391,False,False,diabetes
4952,50-54,150000,JO,Jordan,0.251320319377,"Placebo: Reading, Technology, Entertainment",130000,0.866666666667,False,False,diabetes
4953,55-59,86000,JO,Jordan,0.30973001738,"Placebo: Reading, Technology, Entertainment",77000,0.895348837209,False,False,diabetes
4954,60-64,49000,JO,Jordan,0.3613868377,"Placebo: Reading, Technology, Entertainment",42000,0.857142857143,False,False,diabetes
4955,15-19,240000,KW,Kuwait,0.00824183514022,"Placebo: Reading, Technology, Entertainment",190000,0.791666666667,False,True,diabetes
4956,20-24,280000,KW,Kuwait,0.0158035558,"Placebo: Reading, Technology, Entertainment",240000,0.857142857143,False,True,diabetes
4957,25-29,590000,KW,Kuwait,0.0260427085,"Placebo: Reading, Technology, Entertainment",520000,0.881355932203,False,True,diabetes
4958,30-34,530000,KW,Kuwait,0.0406939352468,"Placebo: Reading, Technology, Entertainment",470000,0.88679245283,False,True,diabetes
4959,35-39,400000,KW,Kuwait,0.0664332789027,"Placebo: Reading, Technology, Entertainment",360000,0.9,False,True,diabetes
4960,40-44,240000,KW,Kuwait,0.102953574683,"Placebo: Reading, Technology, Entertainment",210000,0.875,False,True,diabetes
4961,45-49,150000,KW,Kuwait,0.14560389422,"Placebo: Reading, Technology, Entertainment",130000,0.866666666667,False,True,diabetes
4962,50-54,80000,KW,Kuwait,0.191618826428,"Placebo: Reading, Technology, Entertainment",69000,0.8625,False,True,diabetes
4963,55-59,44000,KW,Kuwait,0.239763801302,"Placebo: Reading, Technology, Entertainment",38000,0.863636363636,False,True,diabetes
4964,60-64,22000,KW,Kuwait,0.28732154,"Placebo: Reading, Technology, Entertainment",19000,0.863636363636,False,True,diabetes
4965,15-19,580000,LB,Lebanon,0.0107122793436,"Placebo: Reading, Technology, Entertainment",470000,0.810344827586,False,True,diabetes
4966,20-24,620000,LB,Lebanon,0.019638765,"Placebo: Reading, Technology, Entertainment",530000,0.854838709677,False,True,diabetes
4967,25-29,570000,LB,Lebanon,0.0323291061,"Placebo: Reading, Technology, Entertainment",490000,0.859649122807,False,True,diabetes
4968,30-34,410000,LB,Lebanon,0.0502468790045,"Placebo: Reading, Technology, Entertainment",350000,0.853658536585,False,True,diabetes
4969,35-39,310000,LB,Lebanon,0.0779108336359,"Placebo: Reading, Technology, Entertainment",270000,0.870967741935,False,True,diabetes
4970,40-44,210000,LB,Lebanon,0.114246577994,"Placebo: Reading, Technology, Entertainment",180000,0.857142857143,False,True,diabetes
4971,45-49,180000,LB,Lebanon,0.153181216239,"Placebo: Reading, Technology, Entertainment",150000,0.833333333333,False,True,diabetes
4972,50-54,130000,LB,Lebanon,0.192740090008,"Placebo: Reading, Technology, Entertainment",110000,0.846153846154,False,True,diabetes
4973,55-59,88000,LB,Lebanon,0.232777832254,"Placebo: Reading, Technology, Entertainment",77000,0.875,False,True,diabetes
4974,60-64,49000,LB,Lebanon,0.2698986425,"Placebo: Reading, Technology, Entertainment",43000,0.877551020408,False,True,diabetes
4975,15-19,570000,LY,Libya,0.00953675209338,"Placebo: Reading, Technology, Entertainment",440000,0.771929824561,False,False,diabetes
4976,20-24,630000,LY,Libya,0.0160248294,"Placebo: Reading, Technology, Entertainment",520000,0.825396825397,False,False,diabetes
4977,25-29,640000,LY,Libya,0.026032677,"Placebo: Reading, Technology, Entertainment",530000,0.828125,False,False,diabetes
4978,30-34,460000,LY,Libya,0.0412060239878,"Placebo: Reading, Technology, Entertainment",380000,0.826086956522,False,False,diabetes
4979,35-39,340000,LY,Libya,0.06585110259,"Placebo: Reading, Technology, Entertainment",280000,0.823529411765,False,False,diabetes
4980,40-44,210000,LY,Libya,0.0993888450347,"Placebo: Reading, Technology, Entertainment",180000,0.857142857143,False,False,diabetes
4981,45-49,150000,LY,Libya,0.137010122756,"Placebo: Reading, Technology, Entertainment",130000,0.866666666667,False,False,diabetes
4982,50-54,78000,LY,Libya,0.176208598588,"Placebo: Reading, Technology, Entertainment",65000,0.833333333333,False,False,diabetes
4983,55-59,43000,LY,Libya,0.214134456737,"Placebo: Reading, Technology, Entertainment",36000,0.837209302326,False,False,diabetes
4984,60-64,20000,LY,Libya,0.2498089961,"Placebo: Reading, Technology, Entertainment",17000,0.85,False,False,diabetes
4985,15-19,3700000,MA,Morocco,0.0164590723835,"Placebo: Reading, Technology, Entertainment",3000000,0.810810810811,False,False,diabetes
4986,20-24,3400000,MA,Morocco,0.0259474569,"Placebo: Reading, Technology, Entertainment",2900000,0.852941176471,False,False,diabetes
4987,25-29,2400000,MA,Morocco,0.0395100114,"Placebo: Reading, Technology, Entertainment",2000000,0.833333333333,False,False,diabetes
4988,30-34,1800000,MA,Morocco,0.0595322734342,"Placebo: Reading, Technology, Entertainment",1400000,0.777777777778,False,False,diabetes
4989,35-39,930000,MA,Morocco,0.0924637962599,"Placebo: Reading, Technology, Entertainment",780000,0.838709677419,False,False,diabetes
4990,40-44,540000,MA,Morocco,0.137258823235,"Placebo: Reading, Technology, Entertainment",450000,0.833333333333,False,False,diabetes
4991,45-49,390000,MA,Morocco,0.187726721839,"Placebo: Reading, Technology, Entertainment",310000,0.794871794872,False,False,diabetes
4992,50-54,230000,MA,Morocco,0.240273253721,"Placebo: Reading, Technology, Entertainment",180000,0.782608695652,False,False,diabetes
4993,55-59,160000,MA,Morocco,0.293979591862,"Placebo: Reading, Technology, Entertainment",130000,0.8125,False,False,diabetes
4994,60-64,93000,MA,Morocco,0.3438776723,"Placebo: Reading, Technology, Entertainment",73000,0.784946236559,False,False,diabetes
4995,15-19,210000,OM,Oman,0.0104297896425,"Placebo: Reading, Technology, Entertainment",170000,0.809523809524,False,True,diabetes
4996,20-24,280000,OM,Oman,0.0184242198,"Placebo: Reading, Technology, Entertainment",240000,0.857142857143,False,True,diabetes
4997,25-29,430000,OM,Oman,0.0306494895,"Placebo: Reading, Technology, Entertainment",380000,0.883720930233,False,True,diabetes
4998,30-34,310000,OM,Oman,0.0518227904955,"Placebo: Reading, Technology, Entertainment",270000,0.870967741935,False,True,diabetes
4999,35-39,190000,OM,Oman,0.094734103651,"Placebo: Reading, Technology, Entertainment",160000,0.842105263158,False,True,diabetes
5000,40-44,100000,OM,Oman,0.15591452564,"Placebo: Reading, Technology, Entertainment",89000,0.89,False,True,diabetes
5001,45-49,62000,OM,Oman,0.228216643469,"Placebo: Reading, Technology, Entertainment",53000,0.854838709677,False,True,diabetes
5002,50-54,30000,OM,Oman,0.302752532759,"Placebo: Reading, Technology, Entertainment",25000,0.833333333333,False,True,diabetes
5003,55-59,16000,OM,Oman,0.365276038126,"Placebo: Reading, Technology, Entertainment",13000,0.8125,False,True,diabetes
5004,60-64,7400,OM,Oman,0.4153482884,"Placebo: Reading, Technology, Entertainment",6000,0.810810810811,False,True,diabetes
5005,15-19,240000,QA,Qatar,0.00903543427455,"Placebo: Reading, Technology, Entertainment",190000,0.791666666667,False,True,diabetes
5006,20-24,420000,QA,Qatar,0.0163060526,"Placebo: Reading, Technology, Entertainment",360000,0.857142857143,False,True,diabetes
5007,25-29,600000,QA,Qatar,0.0277740185,"Placebo: Reading, Technology, Entertainment",530000,0.883333333333,False,True,diabetes
5008,30-34,480000,QA,Qatar,0.0480142351855,"Placebo: Reading, Technology, Entertainment",430000,0.895833333333,False,True,diabetes
5009,35-39,330000,QA,Qatar,0.0890972432101,"Placebo: Reading, Technology, Entertainment",290000,0.878787878788,False,True,diabetes
5010,40-44,180000,QA,Qatar,0.149750859096,"Placebo: Reading, Technology, Entertainment",150000,0.833333333333,False,True,diabetes
5011,45-49,110000,QA,Qatar,0.222924592581,"Placebo: Reading, Technology, Entertainment",92000,0.836363636364,False,True,diabetes
5012,50-54,53000,QA,Qatar,0.300530651145,"Placebo: Reading, Technology, Entertainment",45000,0.849056603774,False,True,diabetes
5013,55-59,28000,QA,Qatar,0.377147120159,"Placebo: Reading, Technology, Entertainment",23000,0.821428571429,False,True,diabetes
5014,60-64,13000,QA,Qatar,0.4484089883,"Placebo: Reading, Technology, Entertainment",10000,0.769230769231,False,True,diabetes
5015,15-19,2100000,SA,Saudi Arabia,0.00818142615796,"Placebo: Reading, Technology, Entertainment",1700000,0.809523809524,False,True,diabetes
5016,20-24,2400000,SA,Saudi Arabia,0.0156168947,"Placebo: Reading, Technology, Entertainment",1900000,0.791666666667,False,True,diabetes
5017,25-29,3900000,SA,Saudi Arabia,0.0262654545,"Placebo: Reading, Technology, Entertainment",3300000,0.846153846154,False,True,diabetes
5018,30-34,2800000,SA,Saudi Arabia,0.0415197944165,"Placebo: Reading, Technology, Entertainment",2400000,0.857142857143,False,True,diabetes
5019,35-39,1900000,SA,Saudi Arabia,0.0677153767782,"Placebo: Reading, Technology, Entertainment",1600000,0.842105263158,False,True,diabetes
5020,40-44,960000,SA,Saudi Arabia,0.102856086648,"Placebo: Reading, Technology, Entertainment",830000,0.864583333333,False,True,diabetes
5021,45-49,650000,SA,Saudi Arabia,0.143604406928,"Placebo: Reading, Technology, Entertainment",550000,0.846153846154,False,True,diabetes
5022,50-54,370000,SA,Saudi Arabia,0.183096970267,"Placebo: Reading, Technology, Entertainment",280000,0.756756756757,False,True,diabetes
5023,55-59,230000,SA,Saudi Arabia,0.218490387555,"Placebo: Reading, Technology, Entertainment",160000,0.695652173913,False,True,diabetes
5024,60-64,110000,SA,Saudi Arabia,0.2472687014,"Placebo: Reading, Technology, Entertainment",73000,0.663636363636,False,True,diabetes
5025,15-19,1200000,TN,Tunisia,0.0118757269546,"Placebo: Reading, Technology, Entertainment",1100000,0.916666666667,False,False,diabetes
5026,20-24,1400000,TN,Tunisia,0.0193454373,"Placebo: Reading, Technology, Entertainment",1300000,0.928571428571,False,False,diabetes
5027,25-29,1200000,TN,Tunisia,0.0301894671,"Placebo: Reading, Technology, Entertainment",1100000,0.916666666667,False,False,diabetes
5028,30-34,880000,TN,Tunisia,0.0460519406429,"Placebo: Reading, Technology, Entertainment",780000,0.886363636364,False,False,diabetes
5029,35-39,560000,TN,Tunisia,0.0710750451934,"Placebo: Reading, Technology, Entertainment",500000,0.892857142857,False,False,diabetes
5030,40-44,330000,TN,Tunisia,0.105222793752,"Placebo: Reading, Technology, Entertainment",300000,0.909090909091,False,False,diabetes
5031,45-49,240000,TN,Tunisia,0.144734562875,"Placebo: Reading, Technology, Entertainment",210000,0.875,False,False,diabetes
5032,50-54,160000,TN,Tunisia,0.188112673828,"Placebo: Reading, Technology, Entertainment",140000,0.875,False,False,diabetes
5033,55-59,100000,TN,Tunisia,0.232576980987,"Placebo: Reading, Technology, Entertainment",89000,0.89,False,False,diabetes
5034,60-64,66000,TN,Tunisia,0.2752369122,"Placebo: Reading, Technology, Entertainment",57000,0.863636363636,False,False,diabetes
5035,15-19,650000,AE,United Arab Emirates,0.00945435646385,"Placebo: Reading, Technology, Entertainment",520000,0.8,False,True,diabetes
5036,20-24,1200000,AE,United Arab Emirates,0.0186695609,"Placebo: Reading, Technology, Entertainment",1000000,0.833333333333,False,True,diabetes
5037,25-29,2000000,AE,United Arab Emirates,0.0337415563,"Placebo: Reading, Technology, Entertainment",1800000,0.9,False,True,diabetes
5038,30-34,1600000,AE,United Arab Emirates,0.0589030029964,"Placebo: Reading, Technology, Entertainment",1500000,0.9375,False,True,diabetes
5039,35-39,1100000,AE,United Arab Emirates,0.103571333188,"Placebo: Reading, Technology, Entertainment",980000,0.890909090909,False,True,diabetes
5040,40-44,590000,AE,United Arab Emirates,0.167077022592,"Placebo: Reading, Technology, Entertainment",520000,0.881355932203,False,True,diabetes
5041,45-49,370000,AE,United Arab Emirates,0.244024043835,"Placebo: Reading, Technology, Entertainment",310000,0.837837837838,False,True,diabetes
5042,50-54,190000,AE,United Arab Emirates,0.323948488463,"Placebo: Reading, Technology, Entertainment",160000,0.842105263158,False,True,diabetes
5043,55-59,120000,AE,United Arab Emirates,0.392964543777,"Placebo: Reading, Technology, Entertainment",89000,0.741666666667,False,True,diabetes
5044,60-64,54000,AE,United Arab Emirates,0.448740802,"Placebo: Reading, Technology, Entertainment",41000,0.759259259259,False,True,diabetes
5045,15-19,410000,YE,Yemen,0.0101001984482,"Placebo: Reading, Technology, Entertainment",290000,0.707317073171,False,False,diabetes
5046,20-24,480000,YE,Yemen,0.0164413527,"Placebo: Reading, Technology, Entertainment",380000,0.791666666667,False,False,diabetes
5047,25-29,460000,YE,Yemen,0.0265837085,"Placebo: Reading, Technology, Entertainment",350000,0.760869565217,False,False,diabetes
5048,30-34,300000,YE,Yemen,0.0419532662163,"Placebo: Reading, Technology, Entertainment",230000,0.766666666667,False,False,diabetes
5049,35-39,170000,YE,Yemen,0.0661023979704,"Placebo: Reading, Technology, Entertainment",130000,0.764705882353,False,False,diabetes
5050,40-44,81000,YE,Yemen,0.0981244512921,"Placebo: Reading, Technology, Entertainment",63000,0.777777777778,False,False,diabetes
5051,45-49,48000,YE,Yemen,0.133710108917,"Placebo: Reading, Technology, Entertainment",37000,0.770833333333,False,False,diabetes
5052,50-54,22000,YE,Yemen,0.169501097036,"Placebo: Reading, Technology, Entertainment",18000,0.818181818182,False,False,diabetes
5053,55-59,14000,YE,Yemen,0.202002988728,"Placebo: Reading, Technology, Entertainment",11000,0.785714285714,False,False,diabetes
5054,60-64,6500,YE,Yemen,0.2315916511,"Placebo: Reading, Technology, Entertainment",5100,0.784615384615,False,False,diabetes
5055,15-19,4400000,DZ,Algeria,0.904127450977,Placebo: Facebook,3200000,0.727272727273,False,False,smoking
5056,20-24,4500000,DZ,Algeria,5.05015189495,Placebo: Facebook,3600000,0.8,False,False,smoking
5057,25-29,3600000,DZ,Algeria,9.74156200686,Placebo: Facebook,2900000,0.805555555556,False,False,smoking
5058,30-34,2300000,DZ,Algeria,10.3770574669,Placebo: Facebook,1800000,0.782608695652,False,False,smoking
5059,35-39,1400000,DZ,Algeria,8.7901690787,Placebo: Facebook,1000000,0.714285714286,False,False,smoking
5060,40-44,720000,DZ,Algeria,12.3725781923,Placebo: Facebook,520000,0.722222222222,False,False,smoking
5061,45-49,470000,DZ,Algeria,10.7567023626,Placebo: Facebook,320000,0.68085106383,False,False,smoking
5062,50-54,280000,DZ,Algeria,9.47193384963,Placebo: Facebook,190000,0.678571428571,False,False,smoking
5063,55-59,150000,DZ,Algeria,9.25429192553,Placebo: Facebook,98000,0.653333333333,False,False,smoking
5064,60-64,91000,DZ,Algeria,8.81483445152,Placebo: Facebook,58000,0.637362637363,False,False,smoking
5065,15-19,88000,BH,Bahrain,0.813736195568,Placebo: Facebook,69000,0.784090909091,False,False,smoking
5066,20-24,130000,BH,Bahrain,4.47599270588,Placebo: Facebook,96000,0.738461538462,False,False,smoking
5067,25-29,210000,BH,Bahrain,10.6434926909,Placebo: Facebook,160000,0.761904761905,False,False,smoking
5068,30-34,170000,BH,Bahrain,11.0215941829,Placebo: Facebook,130000,0.764705882353,False,False,smoking
5069,35-39,120000,BH,Bahrain,11.4731287546,Placebo: Facebook,95000,0.791666666667,False,False,smoking
5070,40-44,73000,BH,Bahrain,13.392241656,Placebo: Facebook,56000,0.767123287671,False,False,smoking
5071,45-49,49000,BH,Bahrain,11.0755546008,Placebo: Facebook,38000,0.775510204082,False,False,smoking
5072,50-54,27000,BH,Bahrain,9.29258182538,Placebo: Facebook,20000,0.740740740741,False,False,smoking
5073,55-59,16000,BH,Bahrain,9.79765328411,Placebo: Facebook,12000,0.75,False,False,smoking
5074,60-64,7200,BH,Bahrain,9.69795439791,Placebo: Facebook,4800,0.666666666667,False,False,smoking
5075,15-19,8600000,EG,Egypt,0.421103518418,Placebo: Facebook,6700000,0.779069767442,False,False,smoking
5076,20-24,7200000,EG,Egypt,5.21565234608,Placebo: Facebook,5600000,0.777777777778,False,False,smoking
5077,25-29,5800000,EG,Egypt,14.4308803789,Placebo: Facebook,4600000,0.793103448276,False,False,smoking
5078,30-34,4300000,EG,Egypt,13.7345586984,Placebo: Facebook,3400000,0.790697674419,False,False,smoking
5079,35-39,2900000,EG,Egypt,20.2526012233,Placebo: Facebook,2300000,0.793103448276,False,False,smoking
5080,40-44,1700000,EG,Egypt,22.5736346123,Placebo: Facebook,1400000,0.823529411765,False,False,smoking
5081,45-49,1100000,EG,Egypt,18.6408963048,Placebo: Facebook,900000,0.818181818182,False,False,smoking
5082,50-54,810000,EG,Egypt,16.0574126185,Placebo: Facebook,640000,0.79012345679,False,False,smoking
5083,55-59,550000,EG,Egypt,15.8209244409,Placebo: Facebook,440000,0.8,False,False,smoking
5084,60-64,340000,EG,Egypt,13.9985325317,Placebo: Facebook,280000,0.823529411765,False,False,smoking
5085,15-19,3600000,IQ,Iraq,0.672097712478,Placebo: Facebook,2900000,0.805555555556,False,False,smoking
5086,20-24,3300000,IQ,Iraq,4.97805772396,Placebo: Facebook,2600000,0.787878787879,False,False,smoking
5087,25-29,2800000,IQ,Iraq,10.8308256609,Placebo: Facebook,2200000,0.785714285714,False,False,smoking
5088,30-34,1700000,IQ,Iraq,15.4922586138,Placebo: Facebook,1300000,0.764705882353,False,False,smoking
5089,35-39,1200000,IQ,Iraq,26.1193743792,Placebo: Facebook,940000,0.783333333333,False,False,smoking
5090,40-44,730000,IQ,Iraq,31.8728382126,Placebo: Facebook,590000,0.808219178082,False,False,smoking
5091,45-49,550000,IQ,Iraq,27.5222747723,Placebo: Facebook,430000,0.781818181818,False,False,smoking
5092,50-54,310000,IQ,Iraq,20.3455662267,Placebo: Facebook,250000,0.806451612903,False,False,smoking
5093,55-59,190000,IQ,Iraq,18.7930974341,Placebo: Facebook,150000,0.789473684211,False,False,smoking
5094,60-64,110000,IQ,Iraq,17.3741764375,Placebo: Facebook,85000,0.772727272727,False,False,smoking
5095,15-19,1000000,JO,Jordan,1.00642159698,Placebo: Facebook,840000,0.84,False,False,smoking
5096,20-24,1200000,JO,Jordan,8.62238695817,Placebo: Facebook,890000,0.741666666667,False,False,smoking
5097,25-29,890000,JO,Jordan,17.3880272049,Placebo: Facebook,710000,0.797752808989,False,False,smoking
5098,30-34,580000,JO,Jordan,17.1093987649,Placebo: Facebook,470000,0.810344827586,False,False,smoking
5099,35-39,440000,JO,Jordan,18.754263178,Placebo: Facebook,360000,0.818181818182,False,False,smoking
5100,40-44,290000,JO,Jordan,25.0552626254,Placebo: Facebook,250000,0.862068965517,False,False,smoking
5101,45-49,230000,JO,Jordan,23.4748393837,Placebo: Facebook,190000,0.826086956522,False,False,smoking
5102,50-54,150000,JO,Jordan,20.5863028594,Placebo: Facebook,120000,0.8,False,False,smoking
5103,55-59,86000,JO,Jordan,17.9681881932,Placebo: Facebook,70000,0.813953488372,False,False,smoking
5104,60-64,49000,JO,Jordan,16.2584461377,Placebo: Facebook,38000,0.775510204082,False,False,smoking
5105,15-19,240000,KW,Kuwait,1.7707029263,Placebo: Facebook,190000,0.791666666667,False,True,smoking
5106,20-24,280000,KW,Kuwait,8.66518131515,Placebo: Facebook,210000,0.75,False,True,smoking
5107,25-29,590000,KW,Kuwait,18.0517011255,Placebo: Facebook,440000,0.745762711864,False,True,smoking
5108,30-34,530000,KW,Kuwait,20.6076914707,Placebo: Facebook,390000,0.735849056604,False,True,smoking
5109,35-39,400000,KW,Kuwait,17.9669326801,Placebo: Facebook,300000,0.75,False,True,smoking
5110,40-44,240000,KW,Kuwait,11.7871699065,Placebo: Facebook,180000,0.75,False,True,smoking
5111,45-49,150000,KW,Kuwait,11.2886134336,Placebo: Facebook,110000,0.733333333333,False,True,smoking
5112,50-54,80000,KW,Kuwait,10.34199313,Placebo: Facebook,56000,0.7,False,True,smoking
